Time(Iteration),oracleLinUCBTheta,LinUCBTheta,adTSTheta,dLinUCBTheta,DyCluTheta
150,0.05326238231669299,0.2590568788386934,0.34346173958525555,0.24663542315231315,0.2685188517437562
151,0.054170596104418385,0.25802610266638704,0.34306768214091454,0.24554396589815752,0.2681945462091436
152,0.054913729583958605,0.2574300706123408,0.34260853220592524,0.24553324663099818,0.2670275316628505
153,0.05458333703625379,0.25729411128503704,0.34121407423367534,0.24544568023402114,0.26727023510978365
154,0.054528677210010874,0.2578704508595533,0.3404013505980835,0.24469260940798132,0.2666432427488947
155,0.05462138167449111,0.25676541154217536,0.33936746827527114,0.2439412526051481,0.2668172937048839
156,0.055293544686522075,0.2552693139723286,0.33805076449620974,0.24292447890142635,0.26622675704532195
157,0.05466296652619024,0.25449053792259235,0.3366447497425959,0.24187812773615572,0.2651292822732783
158,0.054006960146194306,0.25369258149160706,0.3355240760707272,0.24202109089420598,0.26408718720847113
159,0.05342363580280827,0.25234141116143033,0.33471273592061807,0.2405291108467945,0.2631426578537644
160,0.05296088472752862,0.2503271147802143,0.33379589679332555,0.2396894854407403,0.2616467743729574
161,0.0528833160112513,0.2496734071491629,0.3326444145629248,0.23940471384976003,0.2612664364086383
162,0.052316953349654034,0.24933170278332664,0.33175900893947663,0.23876432164480574,0.2598603568979218
163,0.05222731392796238,0.24913945737940044,0.3312094670980442,0.23839550146815633,0.259217658910691
164,0.05133285887524717,0.2480735530006584,0.33047285960506767,0.23819445632716857,0.2579828124737944
165,0.050815620201140124,0.2464447885793926,0.32944638204233895,0.2373125875080599,0.25693989421948815
166,0.050478261297529074,0.24546018102474787,0.3285557620419409,0.23766105015349898,0.2563957381047312
167,0.04947948521680605,0.24486018056708972,0.3271207524259043,0.23682763785058059,0.25536324977380614
168,0.04936406317352365,0.2444391197808743,0.3260475802217475,0.236168161746626,0.25428723862361313
169,0.048631361804647805,0.2437217334374011,0.3249933669795004,0.2367381711892228,0.2535810625055208
170,0.0487986450868262,0.24307569091357595,0.323991979469704,0.23675562582163057,0.2529603511144785
171,0.048647747745903684,0.24137781268556371,0.32248001361799544,0.23484937069295256,0.2518903765887637
172,0.04740841589555772,0.2410435886896274,0.3215327865118811,0.23453455398290785,0.2515466022174849
173,0.04734714399046505,0.24014278094015093,0.3203083700309388,0.23289793765620992,0.25096501289473955
174,0.04781774842436432,0.23924340567876848,0.31956592775500253,0.23230610058720685,0.250380233865241
175,0.04810387071007106,0.24013036112606956,0.31822631307887433,0.23269426755907813,0.25055580044935366
176,0.04862632068377774,0.23940768597050166,0.3177976444094499,0.23209276569606863,0.24923516781641503
177,0.04814473010231,0.24002892315123645,0.316589771420284,0.23089369997368347,0.24849349800263534
178,0.04714872116741255,0.23902126691117462,0.31600177987203415,0.2298282505518962,0.24789794200229182
179,0.04693078048822289,0.23907727687487781,0.31503292225826235,0.22980968637643462,0.2484169521726933
180,0.047555202111149185,0.23951066780416708,0.3136827760318941,0.22906210707427055,0.2479688853635845
181,0.04735474927910217,0.23852800770264937,0.31232712425875514,0.2285534002789,0.2473525749836354
182,0.047460818092663955,0.23883697773771687,0.31129470413795846,0.22837453418231393,0.2470179855719505
183,0.048272127365999944,0.23790954223329996,0.310121795510948,0.2273263899086672,0.24663752697767774
184,0.04877159081934805,0.23651456010876307,0.3095500306331187,0.22703254778413204,0.24621781130273984
185,0.04812579469948261,0.23640369786791793,0.30869642407361547,0.22716560235343156,0.24620435294034088
186,0.04828568468382363,0.2357110803554362,0.30755123977067916,0.22630025487015232,0.2456537955463671
187,0.04807316811058879,0.23456050393777947,0.30624214682012557,0.22522442328376055,0.24474833977210395
188,0.0487933427246396,0.2334912491479999,0.30499309746896447,0.22503494092744136,0.24483228975896368
189,0.049865735816674,0.23250784017050521,0.30430275690828595,0.22432137687284306,0.24459426260229591
190,0.050526908930713696,0.23206698421142088,0.3036535213143876,0.22328743196249434,0.24386489046368173
191,0.050350390250495966,0.2307162129286165,0.3027732178928951,0.22209174661128017,0.24302134170761072
192,0.04931215554126966,0.23018301058337548,0.3021561526386147,0.22079023787930893,0.24210549748777754
193,0.04900406607941969,0.22942236547186204,0.30181208064124976,0.22027293422868305,0.24111652760365732
194,0.04925539693144726,0.2281122469223768,0.3011416455476996,0.21914110086524657,0.23997189173481143
195,0.04948253786983152,0.22789599825868462,0.3004847710507123,0.21818509500720026,0.23994060065139539
196,0.04957731521262685,0.2271282502393275,0.3005105266938152,0.21704984010934783,0.24019844114875855
197,0.04902724018701923,0.22686815701102378,0.2991008811905978,0.2166804531712016,0.23898400576065876
198,0.04903166677031213,0.22692422348188968,0.2979706392077901,0.21648403597631793,0.23850032194925982
199,0.04855692195261737,0.22661045683944586,0.2973796632745812,0.21652569417321954,0.23810723736984202
200,0.04846858509895669,0.22587500294747817,0.29622757330109833,0.21614891709385617,0.23730413525885952
201,0.048104825652138895,0.22527035976581963,0.2955385255801958,0.2155947366771086,0.23662949123185237
202,0.0481445592299362,0.22469335070078525,0.29493200867558766,0.21566877685822206,0.23603435097659695
203,0.04787176327111048,0.22397733128936043,0.29360794227932785,0.21511333556763299,0.23564020630841775
204,0.04773980297728974,0.22297053364322708,0.2927842168747538,0.21403479132702233,0.23506480184801848
205,0.04796812238563234,0.22255228039269562,0.29198856344683743,0.21317839129233587,0.23534778342812424
206,0.04800619509273888,0.2222043436332358,0.29107380651343157,0.2123088858363176,0.23516729730624092
207,0.047701569805524056,0.22190156225331262,0.2902068672828696,0.21172555667216503,0.2348829031959666
208,0.047223887644142676,0.22150692858723606,0.28952404709005214,0.21168358007474222,0.23510769102873122
209,0.04746372873779556,0.22142173184009703,0.288849487572948,0.2111346558324418,0.2349861182874718
210,0.04763744126010074,0.22104416293969087,0.28801320642952155,0.211417151572185,0.2352414357734015
211,0.04757332952022132,0.21965431090430418,0.28715119551799784,0.21047642697834526,0.234528566475376
212,0.04745983885257777,0.21878102616530373,0.2859222040505238,0.20936997807742944,0.2337358475399587
213,0.047338201948741006,0.2183116682322378,0.28561725992150694,0.20904124822723877,0.23275488758171975
214,0.046806998009700757,0.2180340223019612,0.2846687781758997,0.20872973129884767,0.23309148502628294
215,0.046541291161351826,0.21851634474749423,0.2841478636576478,0.20931166133824547,0.23377217225202926
216,0.04609064777581739,0.21885272876897996,0.28359322654607805,0.20932045853557327,0.23346130692958966
217,0.04589706209999741,0.2183928271910993,0.28302168100794567,0.20842158575870232,0.23283319031167893
218,0.04538082096293516,0.21828549286057505,0.28232473433965155,0.20845939538218508,0.23201699149751892
219,0.04516036069213814,0.21717564681902896,0.28145332935782497,0.20774319388268966,0.23185920500653104
220,0.04480671811322,0.21549614151696744,0.2811496223694698,0.2069935628423755,0.23165830443137728
221,0.04457553446668907,0.21567947616473299,0.28030941212670035,0.20728868499546912,0.2315987316111055
222,0.04444642794321,0.21569085404156876,0.27991748335020233,0.20667705807671863,0.23155885445604668
223,0.043611749898524,0.2160566126905926,0.27928010194122715,0.20664492221452607,0.2303251748676636
224,0.04313559405416388,0.21594971032201682,0.2793313118567596,0.20644137169455734,0.2295557134005625
225,0.042442811402879844,0.2156549633008777,0.2780637059224019,0.20641951420668414,0.22885450966250734
226,0.042266191913654313,0.21444182371470255,0.27735148384862063,0.20610512292024613,0.2283206016369228
227,0.042614566095186594,0.21468563673955723,0.2769553319918632,0.206095518044921,0.22819570616167964
228,0.042949028512746575,0.21407806984249553,0.2767893977858401,0.2051993599992454,0.2278502444085787
229,0.04292071573546922,0.21345637848879065,0.2761553393780811,0.20481510870708355,0.22746363364793903
230,0.04293790606012524,0.21342300950958504,0.27552850218183694,0.20488517951519788,0.22742022877578513
231,0.0432087568194548,0.2130545761598972,0.27474531816794645,0.20419950889569166,0.22760001107221575
232,0.04417438298610488,0.21266119453970778,0.2743455178302302,0.20383643545276342,0.22756077395255048
233,0.04475901218558245,0.21281302678406186,0.27359013990363873,0.20399136316010838,0.22712266482989057
234,0.044962296292879206,0.21243914000888622,0.27284123561484996,0.20334473415612042,0.2263936354591976
235,0.04490857347588426,0.21150533965579768,0.27229525491060197,0.20270999248352958,0.22523002992986865
236,0.04507312973759601,0.2111665000659784,0.2717452824761045,0.20253005361102366,0.22445976801120374
237,0.045619334790155674,0.2108692013926459,0.27106941677820406,0.2023583574892245,0.22406432677460522
238,0.04577112559701577,0.21113684544695807,0.270426552822359,0.20164668660750731,0.22307826799717373
239,0.04548350240506107,0.20971311605946874,0.2699382312164401,0.20029645179836492,0.22169358406207956
240,0.04518821345917434,0.20915687771291347,0.26970171654407915,0.20030136089149278,0.22148464612592048
241,0.044738739113986174,0.20852834983160087,0.26882111490996136,0.19992646782873696,0.22076528929559097
242,0.0442086798949858,0.20835019438082394,0.2678518924966886,0.1997485660055175,0.22027399589851018
243,0.04428913811923608,0.20793521392569692,0.2676211675890243,0.19939967661216898,0.22023109249898948
244,0.04410410065299621,0.2074693792385272,0.2677249418527525,0.19910211045775805,0.22020603855786652
245,0.04422694834270468,0.2076569911707868,0.26719470107160864,0.19859521548771628,0.21956682559901433
246,0.04429293759394715,0.20726329873318428,0.2665297194640872,0.1976089357552265,0.21861816845064477
247,0.0442729687273012,0.20736350403509063,0.26570979607673656,0.19701600606935968,0.2185425505115901
248,0.04401960720058619,0.2067366950758573,0.2648587406092054,0.196758637871164,0.21759502091968105
249,0.04397366706524372,0.2064004741431487,0.26447264100289863,0.1956754813693163,0.21735271438420953
250,0.04344048845978807,0.20547082068340558,0.26383730272470446,0.1946858262534223,0.21633800968465766
251,0.043212882625055536,0.20536537954714365,0.263142122367384,0.1946864767927294,0.21627021925342793
252,0.04302482654030684,0.2050483462694346,0.2628271671032493,0.19459367200843014,0.2160354952359518
253,0.043244975251758834,0.20492201621693087,0.2622857546849937,0.19435731529796613,0.215268697050283
254,0.043223475102565245,0.20410271696892734,0.2615337884969793,0.19338537186398533,0.21442044768053148
255,0.04278110690710829,0.20403857081181445,0.2611352043812114,0.19353829397769992,0.21432118376776632
256,0.0420742652044093,0.2035418503964307,0.2606926088540091,0.1933354592382299,0.21415451588552004
257,0.04177445734840363,0.20409336598712646,0.26050326975401566,0.19346043539818628,0.21375549298320912
258,0.04190659344512638,0.2031205257887099,0.25987232781832503,0.19272447066582213,0.21300802063236485
259,0.04217933024278895,0.2027956474538023,0.25962064610378155,0.1924949334259537,0.21160694268568536
260,0.042018021483840505,0.20232081139621896,0.25922351769956564,0.19207305774771885,0.21137197097301297
261,0.041706725270893204,0.20182649971852373,0.25888738120696536,0.19212078474705416,0.21086868617081383
262,0.04117988714936852,0.20196481956999546,0.25807073901329913,0.19179208785937313,0.2099192455973046
263,0.04131506393706355,0.20168885455841615,0.25762219419590354,0.1915137405817653,0.2098745674128734
264,0.04131224929109096,0.20187556351447566,0.2571366839001073,0.19129366733356407,0.21008613529170087
265,0.04128074537709502,0.2013856070780596,0.25630664471204234,0.19081068965006068,0.20937460883295
266,0.04134039282883947,0.20122066999132943,0.25604533315124967,0.1908197611225153,0.20947673643730202
267,0.041155020152839575,0.20118768687910346,0.255666816289154,0.19089148176638593,0.20903646506359094
268,0.04129636147235477,0.20043725762020909,0.25489269072379384,0.1906325545003976,0.20878393667302284
269,0.04105744765499574,0.19979254457418383,0.2543626063142855,0.1901583570854801,0.2087866490709503
270,0.041395341930953525,0.1991117663250451,0.254009144121872,0.18983924527638288,0.20871645090250834
271,0.04146249771011222,0.19922003989145598,0.2533418158659338,0.18986154192453675,0.20863629681206589
272,0.04124433520006636,0.1993309186013798,0.25264931335419333,0.18979088402639477,0.2085896919109159
273,0.04077752395334933,0.19863787215639714,0.2524593542320736,0.18909221513612032,0.20832201794113303
274,0.040382676661129845,0.19830162641115162,0.2521845332228539,0.18883648535779296,0.20830530399692607
275,0.040502470232671575,0.19698541851225493,0.2516615106365601,0.18747287392338408,0.2068902674906047
276,0.040480409831900425,0.19649565448017436,0.25113199307280365,0.1864412152542616,0.20646814325709809
277,0.03960989528801015,0.19622979508154212,0.25058252779298706,0.18673637335086013,0.20638001222899127
278,0.0396751092355145,0.19543253775485275,0.2500599733045528,0.1863716267852999,0.2064223826911022
279,0.03984862406245014,0.19529565058919673,0.24959055340158,0.18563264578412833,0.20588033272760728
280,0.04015656412670377,0.19429731582923288,0.24882883760916258,0.1850733371962951,0.20510745730538718
281,0.04035613678097556,0.1944304031247276,0.24861661544332686,0.1852973556569523,0.2051560329908141
282,0.04067353339161874,0.19403632731506482,0.24798534781569534,0.18453415804331538,0.20434245505067022
283,0.040735288015118776,0.19392553162246112,0.24751251362050694,0.18379616893331893,0.20415336948373802
284,0.04080801132089828,0.19334490341662675,0.2472154614222749,0.18314073573217718,0.20342337010415254
285,0.04066259817614526,0.19355840173238545,0.24676856293747293,0.1834589231645745,0.20358707084612182
286,0.04061927239073321,0.19331915664087712,0.24565079693677677,0.18334640923529444,0.2024904186186257
287,0.040421566272904864,0.1925657011856198,0.24528925902977275,0.1826723817441312,0.20190273887960072
288,0.04007281551028928,0.19194018239742267,0.24465149164483968,0.18178633609919082,0.2019437782708541
289,0.04039339520467185,0.19131580683599086,0.24397611773878755,0.18122202967461074,0.20167297828503333
290,0.040360636563508266,0.191344537093764,0.24362541862721837,0.1813328210217273,0.20203173412057013
291,0.04079826275294552,0.19119226607052892,0.24292714265579726,0.18151544211770027,0.20208310080009884
292,0.041328457202754014,0.19133271813437727,0.24246311624826425,0.1816723162748727,0.20116276778412692
293,0.04107601427121944,0.19127115519810087,0.24229922609162682,0.18153836008959637,0.2011615893270237
294,0.040925377782110924,0.19010783661104533,0.24184929723620077,0.18079704147239992,0.20006742616259424
295,0.040423131213186976,0.18988934803621219,0.24140308452312467,0.18065983530397817,0.1997984830908101
296,0.03976389526282601,0.18961388082135536,0.24108403268900852,0.1807041344375485,0.2001638096413003
