Time(Iteration),oracleLinUCB,LinUCB,adTS,dLinUCB,CLUB,DyClu
546,50.500840535354754,735.4423773041556,1066.5021522798538,1338.429394171147,1013.5772164432193,339.71079770339594
547,50.52160905126965,735.5820424888506,1066.8546289417536,1338.8977081744163,1013.7803565895751,339.77831872217445
548,50.53437603551303,735.8173475630649,1067.104245534565,1339.267689204488,1014.1720369372671,339.79265287957355
549,50.55083258718549,736.0168017115071,1067.5061060099222,1339.611926869341,1014.4322165774034,339.80910943124604
550,50.572742376023314,736.2275562576829,1067.72135480061,1340.3047677193579,1014.6376328611072,339.87201159576904
551,50.57647166851916,736.2798575233052,1068.0199948213378,1340.5421843296222,1014.7659938538679,339.8828841646171
552,50.58651014358198,736.4618561240633,1068.4171490054082,1340.9564893624975,1015.2693893935906,339.8922033355502
553,50.58836938458583,736.5871130806458,1068.9028895530814,1341.56960513468,1015.529284433707,339.9222201117786
554,50.588825464786204,736.7657866249053,1069.2831956502189,1342.1423506269084,1015.8762001072316,339.922676191979
555,50.59942783222768,737.0528080931745,1069.8359879818117,1342.651253791237,1016.2171508230048,339.9332785594205
556,50.59942783222768,737.1266574309436,1070.0170735105874,1342.9367417855553,1016.469541862413,339.9591119065104
557,50.60273635319386,737.2118779833372,1070.211537723949,1343.397722435997,1016.8278151369469,339.9840243695118
558,50.60734848565818,737.3050605669827,1070.5115850052418,1343.5682668875486,1017.345259475422,339.98863650197615
559,50.616723526537896,737.5131186953713,1070.7475871013119,1343.8495922760185,1017.5993745390372,340.0096477533112
560,50.6177420763851,737.6277855026984,1071.0530986920971,1344.0894115023564,1018.265522534225,340.04768627801093
561,50.64137663478187,737.6811694360083,1071.1684214462484,1344.4434612564635,1018.5454591722153,340.0762573719683
562,50.650001801765235,737.8195036321503,1071.4086648348762,1344.8060798474114,1018.8523574383244,340.0963981570056
563,50.65321390757645,737.9994793245769,1071.9030601423008,1345.1583075856108,1018.9639872494854,340.1174919843542
564,50.67684465824982,738.1485289299889,1072.1668060206985,1345.672921691892,1019.1875884401464,340.13214301909187
565,50.67684465824982,738.2906692614603,1072.5522050154077,1346.0778445062622,1019.5630677729702,340.1443274617873
566,50.68575560428213,738.4000825952613,1072.757592249985,1346.706718916436,1019.7674690026469,340.1525742453632
567,50.68799966446958,738.5187028349002,1073.0948194194768,1346.8736169247754,1020.1964375778063,340.15481830555063
568,50.707221778780756,738.7125856147255,1073.5399854747718,1347.1569138343054,1020.5650732405971,340.18615726653917
569,50.70958097039361,738.830570969271,1073.851398325312,1347.251447436387,1020.7376887786334,340.1917793299994
570,50.70958097039361,738.994161284156,1074.1869125619903,1347.8218239766306,1020.9103290650645,340.1917793299994
571,50.71389413653603,739.0985006662557,1074.4018969351398,1348.1840346775657,1021.3587043222548,340.2016153578656
572,50.7210240012423,739.179823649762,1074.4492420593863,1348.366558388596,1022.0682975260158,340.22325586601875
573,50.72783969902457,739.4270484169607,1074.7329711205787,1348.801349463559,1022.4774300956194,340.2705297006232
574,50.730944256829694,739.5883437587041,1075.0105145631705,1349.3076768382457,1022.7124042998234,340.286595383278
575,50.73465293717654,739.7450659777734,1075.3745568180175,1349.5928643454472,1023.0876102159032,340.301814878066
576,50.742172512916824,739.9262851964097,1075.6139443264735,1350.0103495015462,1023.3612642996453,340.3191050819151
577,50.74243435382417,740.0671947560091,1075.9494860066043,1350.5293262491973,1023.6754805707493,340.31936692282244
578,50.74848564265593,740.2961869159799,1076.0627109846243,1351.1739477384715,1024.2171951476782,340.3336103614486
579,50.75038906526835,740.312098183129,1076.3407332755446,1351.2705738410514,1024.492255784435,340.33551378406105
580,50.7686595100791,740.4797999031478,1076.848586603484,1351.6255040914918,1024.9631469252115,340.37617786018706
581,50.77438753005189,740.6002460391423,1077.3791113083423,1352.1279125368596,1025.5614088544564,340.40752193555244
582,50.78036491207638,740.8185696154862,1077.9054114511657,1352.5457476335616,1025.7835973740061,340.43336590168246
583,50.78036491207638,741.0146702738762,1078.2914096642326,1353.0125495257616,1026.0992784518523,340.473590565442
584,50.78837469056209,741.2013973527125,1078.539567286932,1353.2469622288315,1026.5750571408084,340.4925734738204
585,50.81538040973078,741.2823033071973,1078.7768867570373,1353.625012492591,1026.8723546524623,340.5492710970367
586,50.840817402058605,741.5341760891209,1079.1494561492061,1353.9204546615854,1027.2120641259771,340.5893608942446
587,50.84829190696227,741.7435669688202,1079.4728800925145,1354.4476327096993,1027.6862317760058,340.63425993445867
588,50.84829190696227,741.8180201963512,1079.8430442278434,1355.0362145645463,1027.880029824316,340.6503300066143
589,50.85271608082928,741.9576413700167,1080.1541346128736,1355.56336488457,1028.1600724006369,340.7051155123247
590,50.860496320601605,741.9884994216527,1080.3624367435618,1355.9978618876212,1028.41378713203,340.72575663402114
591,50.860496320601605,742.0693669076728,1080.5053035201743,1356.4493979706335,1028.8795144483793,340.7382581604377
592,50.875427527963865,742.1589938296271,1080.7530774924423,1356.7740710540052,1029.1653894458323,340.7511290084014
593,50.87997765998261,742.3147781900044,1080.860134576684,1356.9218775194279,1029.5371310103203,340.7539161144958
594,50.8807939288244,742.4416216855889,1081.0515601431346,1357.2015469585122,1029.7726812374992,340.75473238333757
595,50.88546724562089,742.5798639637728,1081.3636190934033,1357.4077468809535,1030.2078613541314,340.8082514660852
596,50.90212060258966,742.7344988976848,1081.5168938956601,1357.7083159585382,1030.4896721288162,340.825253433909
597,50.90212060258966,742.8017257896399,1081.8355767206638,1358.106347083341,1030.796739568379,340.85532563713673
598,50.90212060258966,742.9174450346515,1082.174162391586,1358.427462110073,1031.3120916638354,340.8931041001161
599,50.9061833095058,743.0810149909547,1082.533271564574,1358.6841204744017,1031.6312961055942,340.9215442980517
600,50.92149091221951,743.1709206106192,1082.8939152904695,1359.1148579864737,1031.997607965187,340.95509444645114
601,50.92875896830467,743.2997574291843,1083.3280287221894,1359.6928318344385,1032.4372001323873,340.99996277891063
602,50.93843217198943,743.5037563564775,1083.7042253247769,1360.019973222032,1032.7737926306634,341.02098473868534
603,50.94196236158382,743.7119569318219,1084.1321088583923,1360.5758398363157,1033.1300138262116,341.02451492827976
604,50.94196236158382,743.8769780752828,1084.4082880697617,1361.1186621056552,1033.3908848936496,341.04993424376846
605,50.95408183166628,743.9721346590559,1084.4657775858907,1361.461281409259,1033.76462044645,341.056281237929
606,50.955872886866686,744.077915868426,1084.655895198629,1361.9983617288822,1034.1540658736737,341.0945663487735
607,50.955872886866686,744.2002554921397,1084.8809861251834,1362.269409468075,1034.4963260934069,341.0945663487735
608,50.96075613969776,744.3881109886696,1085.1756976041331,1362.795008476752,1034.8352944825356,341.0994496016046
609,50.96075613969776,744.4265155844,1085.3796083302218,1363.063324426242,1035.0695704937054,341.0994496016046
610,50.96266459063677,744.628144016887,1085.6208070270086,1363.5562628206724,1035.407396616877,341.1088166591379
611,50.96266459063677,744.7368821960521,1085.972428248744,1363.72115966916,1035.5901599258366,341.1227439964436
612,50.97609779527546,744.8212819916666,1086.290663148679,1363.9876797425745,1035.8867691209623,341.1777805191118
613,51.006284412111654,744.9169545699693,1086.520936031228,1364.169643471503,1036.0464745780175,341.21057603405654
614,51.00808268212176,745.0403308637743,1086.801158965634,1364.443704272222,1036.3214077805396,341.2245483121681
615,51.031381417851506,745.1609883603394,1087.0200172889038,1364.6876426043418,1036.668174387635,341.2528991280066
616,51.033133728413745,745.3380044376075,1087.15110863338,1365.535741834625,1037.0059182970583,341.2855884383856
617,51.03415184767448,745.4710759456419,1087.425183547802,1366.0511705831855,1037.2186031393367,341.28660655764634
618,51.05108696280836,745.6371348090787,1087.5821858966506,1366.48303680566,1037.449784757404,341.30847551096684
619,51.05215532024847,745.8240166596579,1087.7339622705285,1366.664132841307,1037.84298112107,341.30954386840693
620,51.05747412735463,745.941481138397,1087.8689875632124,1367.110131683297,1038.3827083373637,341.3281715580455
621,51.080244955797454,746.109381665572,1088.1412720701394,1367.4255480556155,1038.80473275968,341.34941388310773
622,51.08120122619535,746.1796499254391,1088.385937622108,1367.652415182653,1039.2034170385202,341.3991700766322
623,51.08120122619535,746.2455308283915,1088.6165248483298,1367.9554865618861,1039.5213557454044,341.40606646138565
624,51.0893849896761,746.3624456375236,1088.9620655932029,1368.4207767549092,1039.9128916260222,341.41342725430974
625,51.10279025195416,746.4626869366645,1089.2497388162597,1368.677223017273,1040.2411169300317,341.45524303669754
626,51.10962690982877,746.5675964172771,1089.3367234153964,1368.9132799011186,1040.4873598036665,341.4642765301005
627,51.10962690982877,746.700837575773,1089.7618034092127,1369.3988923495135,1040.7795794299625,341.51482466899597
628,51.11003662867194,746.9166904921291,1089.9383393551252,1369.6104721263162,1041.0817492669432,341.5413803368892
629,51.11003662867194,747.1248066335954,1090.1777449344308,1369.8806136472836,1041.2471242514837,341.55759665974705
630,51.114276761173414,747.1861738132644,1090.4732604659366,1370.4008108345072,1041.5887535621816,341.60076012205946
631,51.12017245806466,747.2756512632507,1090.678787416739,1370.624483874816,1041.8320732871184,341.6205486672205
632,51.13569984518469,747.3154689648923,1091.0847878636805,1370.883673283985,1042.2536875754602,341.64818835421903
633,51.14356385122236,747.4578870868135,1091.1923004431148,1371.1633638082458,1042.6693513766847,341.66994731868635
634,51.14996961611068,747.6121160660326,1091.5392993790147,1371.6543766444763,1042.9804262983273,341.70082623803034
635,51.151996011905425,747.7048553345535,1091.858606228272,1371.873253128721,1043.3867285667181,341.72820285761287
636,51.16734736419349,747.8151502820344,1091.9664788078885,1372.3722450475068,1043.6822748284083,341.74355420990094
637,51.174359005187384,747.8788431087814,1092.1696621595702,1372.517109984262,1043.8379960343443,341.75409604048923
638,51.18860918824325,748.035151156629,1092.4882265816877,1372.933582791538,1044.1030993707268,341.7683462235451
639,51.208781858865585,748.2030732337711,1092.6122285403253,1373.1225038454215,1044.1974577134147,341.8091716093106
640,51.21567540586576,748.2469284859709,1093.0888790550841,1373.4594077953952,1044.3009004281876,341.8361508635562
641,51.21580433118149,748.3616644890192,1093.396162688609,1373.7369579924596,1044.6949911729846,341.83860386098155
642,51.227896463122114,748.5014927371178,1093.842177298534,1374.0558071492485,1044.9276273479188,341.85069599292217
643,51.23774990840281,748.5539693169694,1094.207953550555,1374.2799239602084,1045.2703764527284,341.8528283397262
644,51.24213930847229,748.6362705493635,1094.527629483634,1374.4427435484404,1045.7543828459993,341.8572177397957
645,51.24422000032452,748.8073967667774,1094.876289671084,1374.867198034359,1045.9664257403106,341.8680960129483
646,51.24490959551432,749.0374939606291,1095.2068308561115,1375.2798364814294,1046.3286209553746,341.9018250194851
647,51.24856906739664,749.1773359315972,1095.5467796788041,1375.5556805093292,1046.490395520063,341.9054844913674
648,51.253242042255444,749.309561567246,1095.8144843719201,1375.9347007807892,1046.9435749707484,341.9470992953409
649,51.26339904399543,749.3893242914587,1096.0819602777192,1376.1314208791464,1047.229949371913,341.9799153132135
650,51.277635723057145,749.5760495253792,1096.7909938285386,1376.4692042918477,1047.4080274511196,342.0233467013039
651,51.279723636310656,749.7678923335948,1097.0272966106852,1376.797843494523,1047.5892217611356,342.0471134088999
652,51.279723636310656,749.9764382200372,1097.2914856508003,1377.1461207113198,1047.7989976777972,342.0471134088999
653,51.281611284797776,750.0599380213197,1097.8690944887567,1377.4383977356429,1048.0144787668094,342.04900105738704
654,51.28998386867847,750.1042385044684,1098.400138797114,1377.7650107646552,1048.3724744390915,342.067168575911
655,51.299986350957965,750.316189566808,1098.9214324200473,1378.042913651906,1048.552152948909,342.08612767047333
656,51.30234338658607,750.4383775321359,1099.4475487768557,1378.3711344169315,1048.7288314435486,342.1025525794896
657,51.313142399323596,750.5841179675382,1099.7975836425835,1378.686715911147,1048.896978519714,342.1350531825949
658,51.322125246414735,750.7853506791554,1100.0484511043264,1379.10570464399,1049.1199946109746,342.1350531825949
659,51.322125246414735,750.8978180161974,1100.246330619482,1379.2843863679782,1049.2398882929795,342.1423906631193
660,51.330646893899846,750.9621395128095,1100.4637746114597,1379.6077641281581,1049.5697602473028,342.17110121394825
661,51.35263348315651,751.0969900195118,1101.0016966946578,1380.0911862628197,1049.9805962365397,342.2182666186393
662,51.35263348315651,751.3094648077071,1101.380557386158,1380.3892866131346,1050.1755954208988,342.25247286298685
663,51.354643014517706,751.390694306668,1102.1119914372625,1380.792681454709,1050.38325543752,342.2683319337248
664,51.354643014517706,751.5815715150567,1102.496204684105,1381.3242419368112,1050.647687137139,342.2773801537305
665,51.364951101363346,751.7047514951214,1103.1354610594349,1381.4862519500482,1051.003049979989,342.28768824057613
666,51.38203280875552,751.8597684942494,1103.792280008831,1381.6936404634137,1051.3034010984056,342.37247710251023
667,51.38858049041931,752.0505785895775,1104.2170733441365,1382.1109869775967,1051.5496889404576,342.40993663229824
668,51.405574894125735,752.3382791972721,1104.5068327616284,1382.4209800240517,1051.8639527171504,342.43608434797187
669,51.408441541818604,752.5173069435372,1105.0979575907843,1382.8037265390878,1052.2045261800654,342.4552761031223
670,51.4130103499499,752.7931403990818,1105.4713649858227,1383.0351866198546,1052.498153483412,342.45938558070344
671,51.4162059721963,752.9076150870992,1105.9631263247188,1383.419836064136,1052.8863734809186,342.48527900715015
672,51.41987565915937,753.0109403422738,1106.364958238085,1383.7994329034311,1053.2532736486698,342.5106886676628
673,51.42153454448953,753.1307305286965,1106.6018762472738,1383.9096042585604,1053.738713846763,342.51234755299294
674,51.42173719538777,753.2980480162147,1107.051870747488,1384.2543751992405,1053.8767308489219,342.5125502038912
675,51.43074227902058,753.4001883116598,1107.243959759972,1384.6162639166023,1054.370277104168,342.521555287524
676,51.455996830310255,753.5538679389572,1108.045079651197,1384.8318200091699,1054.7389808000332,342.5887001821589
677,51.46354699699292,753.5981813325791,1108.378010873424,1385.2552560788215,1055.2524727794994,342.6242056596654
678,51.464757875135,753.7738082674056,1108.8370976669223,1385.5553680827945,1055.637422189197,342.6526720369919
679,51.464757875135,753.8534399311601,1109.0574142162395,1385.794038504993,1055.8890342641726,342.6532235650378
680,51.46698617541694,753.9698375575792,1109.480410102996,1386.0802520275486,1056.2983087735922,342.6601660655797
681,51.46698617541694,753.9997033203389,1109.6169782036852,1386.2212072596442,1056.5762690944664,342.67981574688963
682,51.46895571172656,754.1232135035973,1109.7718319573357,1386.455046378548,1056.7649499384756,342.68178528319925
683,51.47249748690409,754.3362416583807,1110.3962654088264,1386.8925616580061,1057.2180135469866,342.70579744106453
684,51.47662358191393,754.516830307491,1110.7215817161264,1387.3045617814223,1057.4408953605755,342.7302344898
685,51.479305427883226,754.6633657305279,1110.9873996945182,1387.6170705336178,1057.6592201002616,342.75680725423723
686,51.493514921503,754.7704088697463,1111.24103149829,1388.0335313855858,1057.9317788547696,342.80549261111497
687,51.50615802999915,754.9140360331264,1111.5112762655253,1388.3166923212655,1058.296511497942,342.83367954508327
688,51.50661690420092,755.0878851430974,1112.0589954685372,1388.6615077740591,1058.5033087511797,342.8338973335481
689,51.514838099228285,755.1438552746187,1112.7458087179052,1388.7549586175435,1058.8573358501687,342.850453158792
690,51.52434530600083,755.2937183239626,1112.9712849079683,1389.0783655229056,1059.0036728919893,342.8599603655646
691,51.52874642695339,755.2937183239626,1113.2542400784532,1389.499480729104,1059.2120574559647,342.8599603655646
692,51.528913259885016,755.4395023222123,1113.489343136651,1389.9461469745727,1059.6410194238215,342.8643071584927
693,51.528913259885016,755.6466021941221,1113.7195102626852,1390.3560768483496,1059.7606450730289,342.878966009216
694,51.53698192993521,755.7011980652754,1113.7932234331515,1390.5673978396837,1059.8958870704364,342.8870346792662
695,51.54437641607072,755.8475299022346,1114.059438702198,1390.9322696780628,1060.0999173423718,342.90224166814926
696,51.550609279614335,755.9566506402205,1114.4462791035428,1391.1928742154698,1060.4644081368535,342.90849086713416
697,51.555014158789135,756.0327156009664,1114.8591182565156,1391.331927709771,1060.6561946830436,342.9304268695031
698,51.555014158789135,756.2010655196774,1115.1985703588723,1391.61004900068,1060.9085900507923,342.93680855904444
699,51.562420747239564,756.3264230661116,1115.5406088790635,1391.718945652671,1061.14695417965,342.9537057878635
700,51.56490683669379,756.5228185326407,1115.8450836991042,1391.9863978166825,1061.5434607705004,342.9705748299904
701,51.56915139732504,756.5907710908513,1116.1252619770596,1392.2250965273126,1061.8670817863754,342.98737942870474
702,51.584075380005345,756.6349954402898,1116.669306621729,1392.3944019677901,1062.1104975222806,343.0259847941447
703,51.5917561951766,756.8051180175155,1116.9314099842413,1392.561582592262,1062.3899170161408,343.04967981272137
704,51.59920021339888,756.9148986376221,1117.423766750688,1392.735470578432,1062.6812354742503,343.06286167455136
705,51.60519165171555,757.0381244506016,1118.1347284279698,1393.0196146856683,1062.7578722359954,343.06885311286806
706,51.61044597573634,757.2198962563922,1118.4535822778048,1393.4105018487867,1063.0566789639802,343.0904508756419
707,51.629271611484654,757.3118888738204,1119.016957787682,1393.671601798024,1063.3227036875192,343.1170007255163
708,51.632793027451555,757.4701025760627,1119.6111072558506,1394.0052420408554,1063.7619993321264,343.1432431672094
709,51.6421287535946,757.5825389780014,1120.1683990166816,1394.3045295204167,1064.0049183925908,343.19090982200845
710,51.65408169443814,757.8102712688399,1120.5469977800246,1394.607393898937,1064.2543564625132,343.254101648484
711,51.66378865538054,757.9755558797367,1120.8756858250476,1394.8899881720974,1064.5405715624008,343.2638086094264
712,51.6841106367677,758.027503362399,1121.1064380523687,1395.069088600817,1064.7896867978984,343.30055833717506
713,51.69263053613905,758.1378933698486,1121.384912079299,1395.1469328779895,1064.9549970051335,343.30907823654644
714,51.69676357870688,758.3375270504062,1121.7359904355294,1395.3989245021771,1065.2848212245003,343.33666638474796
715,51.69840189161012,758.593073393362,1121.997337950572,1395.7935028946074,1065.6108391495256,343.34809143437184
716,51.704075315507694,758.6809046517585,1122.4537539332691,1396.1644561676987,1065.833850664351,343.37067067228463
717,51.704075315507694,758.7698629595683,1122.6841084383016,1396.496472295318,1065.9856193214096,343.38002925474075
718,51.714150015506085,758.8876389694996,1123.1716251407074,1396.9808442119327,1066.0978600739645,343.4562281907034
719,51.714669219478445,759.1743992281819,1123.6896514890427,1397.2351275825267,1066.3921918285278,343.4688336703775
720,51.714669219478445,759.3344688195632,1124.0211087787218,1397.6009845755536,1066.7333533270798,343.4688336703775
721,51.71934257054992,759.5786904601675,1124.7483632359156,1397.8980041877187,1066.8249238619799,343.499294329546
722,51.72097163879832,759.6339566415822,1124.790502180626,1398.1238497516576,1067.175207054763,343.5009233977944
723,51.733183676035324,759.7772391949476,1125.3543897597206,1398.5985332130938,1067.436340198286,343.542641256491
724,51.73558468092963,759.9968114913174,1125.6206747779706,1399.0723071094017,1067.7092196703115,343.54487403845394
725,51.736462131355175,760.1244320871336,1126.3921992555183,1399.3610618920636,1067.8488844408228,343.56432078047686
726,51.75344241209152,760.2862827648466,1126.7788113454185,1399.753640697742,1068.1651213368245,343.57945409877163
727,51.7610168042394,760.3842967999243,1127.1886760804769,1399.932653102062,1068.3044213627331,343.60501721189974
728,51.7610168042394,760.4003073502058,1127.5788536993073,1400.0138889800467,1068.5906835876365,343.61257473630934
729,51.78459307059936,760.6184439917475,1128.1119048796738,1400.3563111577905,1069.0058692498394,343.64081810082314
730,51.79682748862862,760.764052640382,1128.4988518819628,1400.6685032318583,1069.1256287391957,343.6454966116809
731,51.79756169712874,760.8079605139017,1128.6987795518119,1400.779278036899,1069.3131898321308,343.6454966116809
732,51.80020370927635,760.9639319220796,1129.1405345025412,1401.0177700598235,1069.5470456788498,343.65849849131376
733,51.807984843667185,761.1993342177847,1129.446092591923,1401.4138335659686,1069.8342814986936,343.7143943917603
734,51.840107461835224,761.34485411461,1129.8316691253385,1401.8484326313485,1070.0604453120154,343.75079818071595
735,51.84954807039728,761.3769783219063,1130.0844000553034,1402.0301351795692,1070.2122910033718,343.77543594612814
736,51.87163250949407,761.5010116698194,1130.1553227200636,1402.242226806408,1070.351271444808,343.80513872504116
737,51.8756778640498,761.6682391180317,1130.4415293367174,1402.7397492607467,1070.6298800532643,343.8167191863244
738,51.88052988933036,761.8512334808589,1130.7208008305925,1403.0855333741592,1070.8784436855483,343.8250581438204
739,51.88052988933036,761.974683219382,1130.9536936618467,1403.4300253219797,1071.099661337674,343.8250581438204
740,51.88420169370323,762.098773911259,1131.1582327768483,1403.6487126194077,1071.3529406349553,343.82946607267564
741,51.88501357296789,762.1566122825129,1131.3272726366342,1403.8232228099275,1071.672536747655,343.8312240107842
742,51.88501357296789,762.3165307805765,1131.6687121778318,1404.1363456645306,1071.7441222156172,343.8446965301081
743,51.8861140580612,762.4700022126564,1131.9230891397908,1404.4320028752513,1072.0717026669508,343.8457970152014
744,51.8868165090786,762.5446659807258,1132.1017178292811,1404.6154005344836,1072.2899463385686,343.856289842226
745,51.89987813076826,762.6867751349037,1132.30543112783,1404.8836022434411,1072.6026142730339,343.866817952167
746,51.900615399671445,762.7857154947526,1132.487729363684,1405.2187824079826,1073.0226229971067,343.8762664756528
747,51.90413096027037,762.8305881846551,1132.7589213639774,1405.3319129402826,1073.3803914027926,343.8833075160349
748,51.91161478402891,762.8866377317943,1133.1443965925741,1405.5414726284337,1073.7042632604043,343.9032007574676
749,51.913492845952135,762.9699954260255,1133.6183264319982,1405.7472012505505,1074.079117859032,343.9050788193908
750,51.9170875189853,763.1940728911298,1134.2858960928638,1406.2871310711323,1074.3839964308925,343.91710691882844
751,51.923742559937935,763.2998676346875,1134.9745362167757,1406.691792455482,1074.5809545435561,343.9237619597811
752,51.93043689678783,763.451837196092,1135.6543860414677,1406.7662507024054,1074.8906432634026,343.93045629663095
753,51.9377855320629,763.564429648238,1136.226032804181,1407.0003685077331,1075.0650050410288,343.93780493190604
754,51.94118350879965,763.6350314623119,1136.9820220220217,1407.3890836015205,1075.2735953856345,343.95595764928504
755,51.94296513356072,763.8071835808896,1137.433079057009,1407.6911359833937,1075.4054810531657,343.9634695516291
756,51.944910474819935,763.9068415333612,1137.6967939819795,1407.998350913683,1075.5376511647878,343.9654148928883
757,51.94730428603425,764.0517556083989,1137.9712740780164,1408.1639582852438,1075.911184224482,344.0004779632852
758,51.94730428603425,764.1308007135921,1138.8136587700383,1408.3504800358662,1076.1139990860825,344.0004779632852
759,51.95925593941128,764.2033530296587,1139.0623553117848,1408.523567410127,1076.2845122844938,344.01242961666225
760,51.96402172643086,764.4970478182329,1139.5398450697328,1408.8960115294014,1076.5038999002065,344.0296235043703
761,51.97113238439402,764.5677592367117,1139.8408245490841,1409.175841712463,1076.7457538171377,344.07406819834733
762,51.97113238439402,764.632300658598,1140.2249605489787,1409.3151310158953,1076.82168515088,344.07406819834733
763,51.97189128322031,764.6803763802648,1140.4044925386995,1409.4618639180683,1076.9951614000906,344.0785779885333
764,51.98419339309895,764.805109363181,1140.586937246514,1409.7776731126567,1077.2767716251387,344.11716906642937
765,51.98865731312728,764.9141724644871,1141.1247331794068,1410.0927160049719,1077.4913890194964,344.1185406399302
766,51.99194131637554,765.0187885812082,1141.3131045973387,1410.4211836632362,1077.6785897742343,344.12182464317846
767,51.995862175705476,765.1564007088825,1142.0311743496002,1410.8227015888779,1078.0349221707727,344.1257455025084
768,52.001170139927446,765.2384321508281,1142.1173084148922,1411.039946996964,1078.438232144101,344.1396691735152
769,52.001170139927446,765.3432005598977,1142.3676474562174,1411.3090078565988,1078.8080507134025,344.14866344212
770,52.00555690896914,765.4075831349514,1142.6032263301095,1411.365900066817,1078.9582680517017,344.15962624774363
771,52.00572564240549,765.4660616895819,1143.2312972313698,1411.5107818511262,1079.1780458378066,344.1645793582141
772,52.008936992153465,765.5741063917766,1143.5299234089384,1411.6866892466558,1079.3836802359929,344.16909511247013
773,52.00937616981153,765.6405899893057,1143.7192557470325,1411.8708467691436,1079.6679778650414,344.1845632419231
774,52.013509322482385,765.7397926209626,1143.9332873707494,1411.9970551912431,1079.8022380670645,344.1845632419231
775,52.02574857554938,765.8040873142775,1144.1985543065134,1412.2399134218101,1080.1440634351632,344.2056504540453
776,52.02894853759833,766.0250861577314,1144.6006252437776,1412.6084141532604,1080.4772642669595,344.20885041609426
777,52.02894853759833,766.1322080589651,1144.8288004696503,1412.672525684257,1080.9081664743212,344.217683336897
778,52.02894853759833,766.3090371543573,1145.3034580485219,1412.957708493487,1081.01345423555,344.217683336897
779,52.03862394089294,766.55981029766,1145.7906927706413,1413.4378066007464,1081.2519799671754,344.2478129000937
780,52.03904967163087,766.7194395993796,1146.1074790138528,1413.7151840488812,1081.6742751468632,344.26853279465485
781,52.04213264466686,766.9780262646426,1146.504340384347,1414.2393378741372,1081.7887966477906,344.3230872247354
782,52.07136595909867,767.141499744229,1146.7760510153296,1414.6646145326833,1081.8841835234352,344.35289246650825
783,52.07687787889434,767.3481492980289,1147.3838756840817,1415.0618360268086,1082.2105280550531,344.3584043863039
784,52.07687787889434,767.3959361060417,1147.522737631216,1415.2655764111016,1082.3753857480622,344.3694779658891
785,52.08861814806032,767.5123509174218,1147.7104499735174,1415.4960705019262,1082.5404404637873,344.3930155107871
786,52.08861814806032,767.712735830066,1148.1888970353243,1415.7226712731147,1082.7032313392408,344.40124032610305
787,52.09180803446861,767.9344641333533,1148.7089218153299,1415.9162309368496,1082.89307238921,344.40443021251133
788,52.098541817413306,768.2613089817264,1149.3802245268005,1416.287201713132,1083.0460995941157,344.4573935884493
789,52.10344423990063,768.3257554092019,1149.749906263301,1416.5984257574585,1083.371223207794,344.47312075185835
790,52.11170863421225,768.4088910824443,1150.1240233818128,1416.8573173570162,1083.5766343124453,344.48138514616994
791,52.11170863421225,768.4776973317987,1150.4222409503127,1417.0204989235904,1083.822988330482,344.4822092660981
792,52.11586465253087,768.5934766382743,1150.6288461112508,1417.414891892737,1083.9359742202696,344.4863652844167
793,52.120179098628654,768.8091630690288,1150.9016056501976,1417.6372851351327,1084.1674032785909,344.4906797305145
794,52.12088796349633,768.876543382004,1151.3655129962758,1417.900219151602,1084.614253425999,344.49511846639894
795,52.12088796349633,768.9673343611936,1151.4896945211938,1418.0420151033197,1084.7417435697869,344.49511846639894
796,52.12120968188466,769.0932414908775,1151.7176345711869,1418.3259832585597,1085.1082208304583,344.51460973414964
797,52.12120968188466,769.238184288209,1151.979906280458,1418.583017343818,1085.4464010814052,344.535017553863
798,52.1227776062977,769.2835904536572,1152.0932136441184,1418.6887200744795,1085.597873658268,344.5401019578075
799,52.12894033494288,769.4322187540124,1152.4478574398715,1418.9588084071704,1085.9902196940209,344.5673237398455
800,52.14920698961619,769.5063123054182,1155.1613329434313,1419.1769068710703,1086.4046862116372,344.6206236869297
801,52.14920698961619,769.5255022380929,1156.0920280215068,1419.440937922722,1086.7460201983658,344.62184611544694
802,52.149818212704844,769.6382490131477,1159.3027061534692,1419.5826060926972,1086.8998335937779,344.63672216572303
803,52.15487618583945,769.7573583605368,1160.667200301617,1419.8686850343204,1087.1515349687686,344.6383890491303
804,52.15487618583945,769.8293637504117,1161.9745286483035,1420.026203972997,1087.5214254287134,344.6584888236951
805,52.15522181309996,769.9517273998998,1164.1179189302786,1420.3998942760038,1087.771688934639,344.67708653162725
806,52.15831395037363,770.0896116488304,1165.1883662829673,1420.4199146130593,1088.0748121155764,344.6794355262635
807,52.15907311003218,770.4032819666804,1167.7042096164134,1420.777589787749,1088.2727205091217,344.68019468592206
808,52.15991892287195,770.5766165244672,1168.7467209511974,1420.8570764978317,1088.5222656109395,344.69839564354595
809,52.172105913672915,770.6582525329459,1170.1932266701153,1421.051736572056,1088.801756777022,344.73817708648187
810,52.1767122077579,770.7595116650775,1171.723052967362,1421.3075876470593,1089.1724404928564,344.7623814774072
811,52.186606504388905,770.8601235290694,1172.6235222735763,1421.484003303265,1089.8241375244463,344.7725371007357
812,52.199533527799,771.0172999432532,1173.535327281713,1421.7502094875044,1090.2626114962875,344.7854641241458
