Time(Iteration),oracleLinUCBTheta,LinUCBTheta,adTSTheta,dLinUCBTheta,DyCluTheta
67,0.07360099692336083,0.37575574965204256,0.4471500977890963,0.3558028626852057,0.39899832597857177
68,0.07590242305610329,0.3722178485671766,0.44275242200111947,0.35296691842830946,0.39475256224064476
69,0.0759063555831823,0.3680598687754701,0.4396079502517043,0.34906745324428085,0.39242906250819076
70,0.07328118322886139,0.36534082484485386,0.4371186633546247,0.3461494009653163,0.3869885069636474
71,0.07218775297700081,0.359299698401504,0.4332116106513863,0.342643815717172,0.38503296788234154
72,0.07083975047144717,0.3589511314790492,0.430823817732028,0.33965454365053466,0.38322493633898136
73,0.06989957951332403,0.35690829716223216,0.42721157507777063,0.33848566792027834,0.3789444128612904
74,0.06883608229453092,0.3556530933556079,0.42391552902888163,0.33712032163908473,0.37734786696957345
75,0.06874294593152412,0.3534168201992825,0.42010135345490424,0.3335557977278792,0.37599499633496697
76,0.06724091163885915,0.3524479671956082,0.41672282644240993,0.3313853602503478,0.37454247305927146
77,0.06630076405896568,0.35076905341387915,0.4149615919775982,0.3289275776044333,0.37270152347890145
78,0.06531381949784647,0.34707221281880296,0.4118896312543409,0.3275684003228659,0.3694810359513386
79,0.06539369313394278,0.34488533351195705,0.40877935470436794,0.3246844650912947,0.36692059211752404
80,0.06533122389944905,0.3436314577277647,0.4067435345805023,0.32370551387215474,0.36408592050364247
81,0.06615560808097651,0.34223919044902595,0.40421958505193295,0.32328201889640695,0.36340536604181983
82,0.06722060784995812,0.3411374036234879,0.4013323516349121,0.3217215547981321,0.3624782151085142
83,0.06578903313255541,0.3384752837398029,0.39861978986591595,0.3200380198945645,0.3602395437946093
84,0.06571259409778359,0.33479830536166894,0.3966648115006436,0.3179555444169637,0.35884788638360104
85,0.06497368479023098,0.33439949379602546,0.39438324926293183,0.31705323131855556,0.3566760430243046
86,0.06420512714793553,0.3335646303688175,0.39224623539594605,0.3146483041519497,0.35356190033485096
87,0.0627698514825063,0.33101593911040683,0.39003212495302164,0.3134781478084925,0.3502242984625755
88,0.0626997524210005,0.32961889620465284,0.3876876461308097,0.3115356746722692,0.3471371112043601
89,0.06118609629750999,0.3263726112906004,0.38469568539490473,0.3087369037560475,0.34493675948391067
90,0.05982776530080613,0.32408975496529474,0.3823650418539878,0.3058798911241077,0.33985183028869215
91,0.05881536415482489,0.32255140109853814,0.3803725471648518,0.3025579141441399,0.3357987740302198
92,0.05840013062791374,0.32200943567523793,0.37799100170141264,0.30114576808574617,0.3348651067282655
93,0.058927337437642835,0.32091914948393163,0.3763983595213523,0.30161214098502925,0.3346951777904485
94,0.0577473241085423,0.3184875501638824,0.37393182852696044,0.3007516755417674,0.33278274929238577
95,0.057019630910579655,0.317891808217047,0.37142148503665795,0.2980264059757544,0.3322101687894636
96,0.058407511200381776,0.31732619826624764,0.36976342773057813,0.29730523585973123,0.33182392286915835
97,0.05773547292023337,0.31762459593004655,0.3676755766887257,0.2970184484560024,0.3310563022558434
98,0.057481842426585716,0.316758106253816,0.365427159460936,0.29504430079344973,0.32955982287987284
99,0.05728670700146373,0.3144876145554493,0.3627184558165507,0.29355576421478724,0.3269086802231723
100,0.056424038371464515,0.31322494122569167,0.3603007191109257,0.2930324229556823,0.32466906231034526
101,0.05609971892859037,0.3127188018329009,0.358354543978002,0.29101412456908676,0.3225698560404392
102,0.05634561564240173,0.31066719443608,0.35541401931537,0.28953376778536105,0.317601033186432
103,0.056697335329854076,0.3094240595668563,0.35358999195088586,0.28814309777938296,0.3152186453503931
104,0.05588240294283189,0.3090641656743944,0.35161193895617393,0.2875911125441351,0.3148597269792971
105,0.056244556965116835,0.3078276061382692,0.3491699271525536,0.28584111172160825,0.3139766901824709
106,0.05729821193946834,0.3061504351458529,0.34755779717447977,0.2845221862504441,0.31285164288227674
107,0.057403140967129514,0.30290271521361956,0.34613378691297814,0.2824052387614343,0.3115310160768065
108,0.0572600666808779,0.30285248697432443,0.3449005505731479,0.2822482352397191,0.31110095563878365
109,0.05712611639575952,0.30041573019898576,0.34334014390327605,0.28096394377473155,0.3099508781463185
110,0.057936579103363674,0.3009384845302443,0.3416336167790406,0.27966173660244525,0.3079221245258125
111,0.058469107611742545,0.29946840607788394,0.339743937590089,0.2791028756932995,0.30700433342747835
112,0.05846059846789027,0.2972045448524817,0.3383215669911801,0.27867183475137247,0.305381872701154
113,0.05836223237728546,0.29570946740685355,0.33625508267110726,0.27639260577468083,0.3040505296069683
114,0.05775167520118244,0.2946581858944601,0.3352245795066617,0.2760004257926925,0.3039773839651671
115,0.05653485879645106,0.2927312146919058,0.33395243272529335,0.27519584160324817,0.3025196541987973
116,0.05519767547337672,0.29279212203025407,0.3313707219732055,0.2724821225240321,0.3018570725580912
117,0.05492092832088693,0.2915929606655388,0.3304109501138454,0.2721155191994391,0.30006679308291656
118,0.05431891380802397,0.29021066420468056,0.32895935158963296,0.2705907843205923,0.29919788825343285
119,0.05417734474889022,0.2868709477516348,0.3269724404854746,0.26884879883331414,0.29807539156442925
120,0.05424666010991842,0.28436478754594147,0.3253275194220546,0.2680895798537853,0.29481694037555406
121,0.054485728445124976,0.28374562480780713,0.32402751405922964,0.26690504366460194,0.2950322188529137
122,0.05394030376932338,0.2828151980487606,0.32215694108641996,0.2653335792749234,0.29246940816434686
123,0.05458992323594903,0.28183873886030003,0.32071609135044055,0.2649356680080256,0.2922900792122696
124,0.05435041884492181,0.2814621639482037,0.31933915275492675,0.26419903164653463,0.2905434912511892
125,0.05444562833513407,0.27953970658680605,0.3175801941341373,0.2628555294604298,0.2903858703990665
126,0.054208086663645266,0.2777638676907699,0.3161492704017239,0.26212282038136364,0.2888742624869521
127,0.0541174396474507,0.27774659059770285,0.31579562478630613,0.26047963932632856,0.28918147073929473
128,0.0548373677903764,0.2776650953064591,0.3143746987719436,0.259223785172307,0.2876571965502046
129,0.0551476294230892,0.2761098316135179,0.31368325110135375,0.25751353026794005,0.2865056137306652
130,0.05523117121333458,0.2746962138504511,0.31223088280830463,0.2560650467159716,0.28500322399784883
131,0.055280674510968575,0.2727663241159343,0.3104977093162135,0.2541233679134534,0.2835690933883573
132,0.05444926240315194,0.2726296998743852,0.30979550718435045,0.2538320598752293,0.28381045181146747
133,0.05422946865381111,0.27125239498950066,0.3084511778299576,0.2517299468787533,0.2825393951151714
134,0.05393793177006301,0.27005828723460323,0.3073870044409998,0.25123188664599616,0.2817293581131857
135,0.05418886845982237,0.2680920955098587,0.305226423703286,0.25012067396730336,0.28037782422955543
136,0.05397377837604896,0.26705957135586184,0.303502421346323,0.24924161938471148,0.2796495968448939
137,0.05358437299906371,0.2665042962180965,0.3023343138619104,0.24901014044181394,0.27960483896677923
138,0.05285184389512704,0.26614147360727647,0.30193528031092387,0.24868284407297228,0.2786121065248427
139,0.05247922575416398,0.26656722562283547,0.30092747493479916,0.24812912727650732,0.27626134966603577
140,0.05189135972097932,0.2659760302444455,0.3002497453978445,0.24716474811619876,0.2744053079625428
141,0.051691541045773386,0.26491828773628423,0.2989140352214052,0.24568228055068256,0.27436383211108323
142,0.05152523945074162,0.263565059788264,0.297318383034716,0.244691674741721,0.27219432421445894
143,0.05141629839229139,0.2621982004046623,0.2967061733061017,0.24405855298853324,0.2710707446130205
144,0.05116710743037425,0.2616969103827323,0.2959206207703224,0.24361696159823115,0.26990643168547795
145,0.05204005279956043,0.2593331397370926,0.29448058421275625,0.2423772592969074,0.2692159798443159
146,0.05270186828003113,0.258213705149305,0.2931756323831177,0.24165589304513752,0.2683509472312199
147,0.052771805247303585,0.25795455422182323,0.2921534905902987,0.2408325331135866,0.2676225504823798
148,0.05267513312143203,0.25630096480251596,0.29088916191427455,0.2401078983345285,0.2664651958505544
149,0.05243043855034957,0.25526049143741397,0.2895435257284485,0.23910248279964116,0.26468562102793824
150,0.051776158012548326,0.25381335068661504,0.28869288653950276,0.23703916956717547,0.26377863565541626
151,0.051624991425468864,0.2536323827546552,0.28769027578911943,0.23715054885595105,0.26333711990500625
152,0.05164898503833592,0.252731064936945,0.2869379162340209,0.23717898385836925,0.2626562205168097
153,0.05158807012227227,0.2528312694332927,0.28636147313917903,0.2371424138134996,0.26116925028759036
154,0.05147170857223588,0.2509965616929327,0.28508178401303846,0.23582827051457544,0.25940449212695604
155,0.0511990412106052,0.25038901176406436,0.28434348329839404,0.23513907990879399,0.2586358292470775
156,0.05177667665441531,0.2501151304343619,0.2840589515911157,0.2348483437920777,0.25878686943136403
157,0.051861203719154696,0.2503764001392765,0.28340452652936915,0.23498571152217526,0.25854172060808606
158,0.05190293162867287,0.25010140782742973,0.2824646299135105,0.2350525407408529,0.25925293107450026
159,0.05157150813301008,0.24894446755743702,0.28135453417537043,0.23397079390257502,0.2573337643933235
160,0.05063170776731583,0.24747196014100253,0.2800593742019353,0.23279495232030956,0.25689932738233384
161,0.05001188691281491,0.247787385050614,0.27995704862425674,0.23303003443726175,0.25761101424156185
162,0.05055333896208714,0.24699386236005746,0.2787361966994989,0.23257304638080897,0.256529360634248
163,0.05022864131203832,0.24494046611006684,0.2780042778856185,0.23123746919929458,0.25471887135615434
164,0.04987212094147614,0.24411054269125765,0.2767860633534957,0.23079016920927323,0.2541585471887943
165,0.050187287778079945,0.24374323471782142,0.2759040622624615,0.23074940417649792,0.2532535356810153
166,0.05044927199688901,0.24377761784019467,0.27529676788908725,0.2298270427519901,0.2527605248901506
167,0.05084678744550929,0.2428071839565016,0.2746493177040719,0.22999453117525318,0.2528300548191211
168,0.05126505924620625,0.24248724190735266,0.2742149140482011,0.22961174231823975,0.2526717428313476
169,0.05108402767251946,0.24155026102856225,0.2732264128490434,0.2279623471131649,0.2511076077612042
170,0.05077592422065308,0.24042658726550045,0.27268619333853933,0.22764009337155194,0.25064676117771045
171,0.05130111258411851,0.2388594784747833,0.2720038906673944,0.22583038811588846,0.2498686352405992
172,0.05112136968849765,0.2373961533252494,0.27090540651870226,0.2247144190055291,0.24913729342924174
173,0.05125766808012619,0.23612254784768338,0.27021739951509366,0.22370889365866947,0.24745135515345026
174,0.051101897575943106,0.23541999536693267,0.2687524417742861,0.22377702183037967,0.2475151726931918
175,0.05110194485996539,0.23325981006773444,0.2678635002963549,0.22303946770911534,0.2466399837324619
176,0.05091422262631423,0.23177987565804362,0.2666585976364208,0.22201330291331875,0.24616273188457302
177,0.050829221361927523,0.2319822300278708,0.26614926069757106,0.22132847820857923,0.246077414065398
178,0.050584032559910126,0.23087524687799627,0.26527700841942975,0.22087999540553224,0.245183806596381
179,0.05039781471353577,0.23020897091666837,0.2640798084120434,0.2197006249517047,0.244443618277741
180,0.04975249882066708,0.2293509228470338,0.2631627767524463,0.21924890214107393,0.24390894405420627
181,0.04947658329740419,0.22850547042752442,0.2621698142554858,0.21934449076521292,0.24383868440007717
182,0.04911717978289135,0.22775087297944477,0.26181698018472904,0.2188271042939718,0.24344741385456992
183,0.048819303489007954,0.22800676797600972,0.26129987902865315,0.2179015001723443,0.2426690260636427
184,0.04818332425905709,0.22654484708183592,0.2602022636500191,0.2170547291142502,0.24151251330740056
185,0.047886884592146337,0.22656840091613506,0.25974307769007365,0.21671732131620136,0.24130197608267134
186,0.04743478572720881,0.22559252969799662,0.25882741328064374,0.21660441358064156,0.2408702564186198
187,0.04696749695634759,0.22506717433240764,0.2581317499945747,0.2164332687326669,0.24013372726378662
188,0.04659855977890828,0.22482828164837612,0.25752576397283294,0.21629527599428297,0.23979195948446402
189,0.046925668245815136,0.22476027243903537,0.25697117337458386,0.21558002284235592,0.23906087228975323
190,0.0471775979363949,0.22385811296306268,0.2561616460386201,0.2141908714816017,0.23824439066624087
191,0.04643704413822561,0.22330518318930018,0.2553377056329029,0.21378457195632422,0.23825756852030774
192,0.04626868950657709,0.22320792280261303,0.2539532781845254,0.2135579057221398,0.23771650796864394
193,0.04642821317142727,0.22204366422474414,0.2532053536011826,0.21263840039127616,0.2374681283267363
194,0.046400139407043205,0.22157111456409456,0.2518765268329037,0.21207813972281758,0.23587544219739406
195,0.045902597288674025,0.22076410781583766,0.2516539260684664,0.21184361960733053,0.23582817611931317
196,0.04535783819979452,0.22092509535745739,0.2515926931600685,0.21243562665650043,0.23493045801611076
197,0.04503574536220504,0.22146771175821503,0.2511458224300166,0.2127223865700702,0.23455595950092062
198,0.04472699487367942,0.221477750176819,0.25102144766619505,0.2126677368511882,0.2344142518212288
199,0.044442373480297566,0.21998839833536843,0.2499238629116625,0.21247026235232394,0.23362851006408597
200,0.04491963391499339,0.21922232308487963,0.24891161339408258,0.21166869746924172,0.2326518453945175
201,0.04483610502477966,0.21828760896068847,0.24839278841381937,0.21040111542167408,0.23212680265258323
202,0.0444508412017195,0.21842873789728526,0.24829710300167818,0.20982228380091364,0.23199868054450706
203,0.04352953326137569,0.21725792471307614,0.24809685062590897,0.2086612028874457,0.231555394939773
204,0.04314518959209034,0.216923207045054,0.24730010587561022,0.20830368912474942,0.23097408069702843
205,0.0431605090198336,0.216280091163002,0.24651929469173425,0.207897863550249,0.23079983676169047
206,0.04295939786839118,0.21541735557305006,0.24592059664572935,0.2071452293308128,0.23020072655923607
207,0.0425625854327079,0.21581097013224487,0.24562306434850698,0.20785383374657962,0.2304470321402876
208,0.04227847489453682,0.21526476748469534,0.24505411373407923,0.2073460148371719,0.22933094921459923
209,0.042193804004984105,0.21488145019797408,0.2441415855514773,0.20660449297858277,0.22884984784340548
210,0.04179849461386164,0.21476102228193894,0.24391023288896554,0.20644195913180538,0.22891939807278586
211,0.04161970955497037,0.21399302411754223,0.24353400671872788,0.20550883523908411,0.22863296028076918
212,0.04152536277031521,0.21358435463164058,0.24302826228892127,0.2054751949414174,0.22825026480017876
213,0.04124540128632717,0.2123061476147829,0.24195371352944245,0.20488452448389308,0.22745654085874115
214,0.04127127839923732,0.21257284875639695,0.241384575164124,0.20477087654761023,0.2270433950813227
215,0.04165802819056249,0.21191598650086457,0.2409063491641725,0.20452850554739319,0.22648809608963255
216,0.04158741096015404,0.2112911069195356,0.24048859576253334,0.20446783514166061,0.22586813957781687
217,0.04135181518010366,0.21037623696303598,0.23946459361512262,0.203789995495043,0.22530498824022696
218,0.0411462884100429,0.20929367179622546,0.23909353255094132,0.20374057369695303,0.22484206952822244
219,0.04123655153547498,0.20788131208510538,0.23843291877538458,0.20286693031616923,0.22335446182933022
220,0.041615492959223455,0.20715123840782015,0.23805353049557332,0.20248400045111384,0.22323203770360048
221,0.04163455909197125,0.2069664234006512,0.23734686966614316,0.2028750473137474,0.22314467179671893
222,0.041189880624047964,0.2065498980030147,0.23644748902020638,0.20254654145482706,0.2221797303199353
223,0.04117716105054121,0.2067864714810705,0.23646830584938056,0.20257433415314044,0.22186930696419707
224,0.04137268492918137,0.20583601929336684,0.2360805805105243,0.20206572082355145,0.22148259348486266
225,0.04160703006642866,0.20504256690234918,0.23563527076418983,0.20221955184377818,0.22060981288745596
226,0.04142959527264982,0.20467485922080905,0.23540147748260995,0.2022821485546293,0.22029631511026115
227,0.04131669020670334,0.20481980795436847,0.23507621763819445,0.20246875074721238,0.22095068723051486
228,0.041162460038922176,0.20363837151327782,0.23436919154629288,0.20118272779650972,0.21983359734251973
229,0.04094767415814445,0.20319487824251792,0.23401703652478986,0.20065120369438072,0.2191400898958275
230,0.04072950853537983,0.20280398935269603,0.23401339877010016,0.20012964148797696,0.21893474283663936
231,0.04083116214569987,0.2016949788648429,0.23350904517746846,0.19955581808496783,0.21902452376624792
232,0.04061186744517656,0.20125171925519908,0.2329257992249855,0.199665482246748,0.21905480799323715
233,0.040182253206787574,0.2012092400913091,0.23237580646246944,0.19956615971369485,0.21958414379971786
234,0.03986219339191003,0.20106130397343527,0.23139180318308522,0.1994682369360997,0.2189388174330114
235,0.03979176020982366,0.2005757101253554,0.23112789751367557,0.19930289875709864,0.21816870668325727
236,0.039670093917653186,0.20131011885686664,0.23054811454659943,0.19951919559745165,0.21818914174821402
237,0.0394909114730658,0.20049586911976708,0.23015042698355864,0.19862984975322,0.21752829931633394
238,0.039681830549788986,0.19981657924423463,0.2289617076551869,0.1982485554601325,0.2171601959013105
239,0.03965758014578218,0.19933136207884222,0.22821959648098253,0.19766235982736957,0.2168785703777209
240,0.039956150058151424,0.19875026649150154,0.2274989441832555,0.19760148140180575,0.21671040617442405
241,0.040069065010112884,0.19772045750497813,0.22704473092212146,0.19702581875015746,0.21555116104107375
242,0.03981698341583342,0.19792991299311471,0.226908393745493,0.1967766490005697,0.21590053487636549
243,0.039710360493401396,0.19732913483202297,0.22630625586198844,0.196185252150165,0.21484413417593384
244,0.039451489468709806,0.1972776974074265,0.22568430841947926,0.19537770989062342,0.21436870026358132
245,0.03927720317174244,0.19693399404432477,0.22544050166350668,0.1952567731157969,0.21389431307340168
246,0.039345634970705576,0.19767747864045834,0.22505941735390828,0.19509243828844997,0.2144686775466122
247,0.03953749715721979,0.1977823565775393,0.22457560517070604,0.1946529509532882,0.2138207904008288
248,0.04000822494262131,0.19725664373490337,0.22426590979286945,0.19444069483638998,0.21354919798287264
249,0.04010035574873649,0.1971991090411414,0.22349583583110844,0.19467750225662198,0.21329340572539174
250,0.0400982977272834,0.1963286599623053,0.22302974454582591,0.19427349423136356,0.21266378865793295
251,0.04022946813456572,0.19579915675627468,0.22248935751478638,0.1936594107550486,0.21271075698447003
252,0.03997455834554924,0.19515887640317772,0.222206398063478,0.19287385621406059,0.21224187830233496
253,0.03988568389442107,0.19536490147988173,0.2219437147188829,0.19278826661196147,0.2121533297563608
254,0.04024029403352381,0.1948200430549193,0.22143766345636617,0.19180352262688594,0.21173315475500498
255,0.040377425431003984,0.19505283327621245,0.22116139953189104,0.19139499919031,0.21128655113255645
256,0.040454080124070986,0.19504390378098613,0.22068774383544223,0.19113914777701527,0.21071011333164072
257,0.04030614442319837,0.19500004101386822,0.22054926432064953,0.1908965494784374,0.21047276819790536
258,0.040282300986369896,0.19472673399302143,0.22012122867038383,0.1907987880763459,0.21014696545695014
259,0.04051712128967508,0.1943232267621493,0.2199369399942922,0.19079618170322474,0.20963951951596185
260,0.040596633377298345,0.19471449019001588,0.21967734674386258,0.19049244471485338,0.20918122506738474
261,0.04071140671253446,0.19463317083655812,0.21913162246666396,0.19033742776895402,0.20878663323469884
262,0.04094904112068032,0.19432272562038316,0.21848328810860468,0.1895774750995875,0.20788213315871673
263,0.040527553592099884,0.19425733657025807,0.21824627712160305,0.18973004769017746,0.2075360899638674
264,0.04065587683687621,0.19343058599531396,0.21766238497753015,0.1893870688039823,0.20742540558340905
265,0.041070266861022324,0.19259443830839168,0.21705376022758224,0.1888710922793677,0.206702406719267
266,0.0412721755122534,0.19210203038084125,0.21633155862025824,0.1883153805717061,0.20648018603357488
267,0.04140081174285969,0.19181262199712706,0.21576930983128936,0.1877586934188971,0.20596744133928763
268,0.04107597543803196,0.19199342131560854,0.2154709138415436,0.18852470807608404,0.20599837559891335
269,0.0412647626203167,0.19147693806801502,0.21499576096522613,0.1884469851803626,0.20530356242350906
270,0.04130883578774017,0.19114907245385487,0.2138583148274501,0.18754287029141425,0.20507133773795438
271,0.04116309239938138,0.19025921419934097,0.21340843252792244,0.18690793110274526,0.20447073603195087
272,0.04053791532771799,0.19023808617514948,0.2135353745786025,0.18710030508626574,0.2043915073117958
273,0.04060064037883929,0.190410213661307,0.21334053089556712,0.18692616382361593,0.20361823132838214
274,0.040410525972113344,0.19008213299467602,0.2130481070047784,0.18667476444647338,0.20362253311436418
275,0.040270407679043344,0.18951148079003982,0.21249231464961138,0.18591756787616925,0.20354131162656322
276,0.0400145060793222,0.18915375473515308,0.2117484393815308,0.18545659794830713,0.20280041766582863
277,0.039633291584870764,0.18901701826955403,0.2116521867847291,0.1850112226594265,0.20218605883668406
278,0.039296257403401376,0.18842645194042157,0.21073771762376659,0.18465068018927971,0.2013545798575739
279,0.03908816020171826,0.1882386908246355,0.21045326452343288,0.18398170852913767,0.2009450896584917
280,0.03920047027627526,0.1879459932977221,0.21024672173852788,0.1840600944610785,0.2005339241358738
281,0.039167122156116355,0.18714173255055214,0.20965789364978582,0.18348705301385723,0.19946691431107783
282,0.03915891168602019,0.18698394446518854,0.20928987915767916,0.18311811378296494,0.1993627368836352
283,0.03891435323999257,0.18647483046108995,0.20875687695617956,0.18235129838082514,0.19905694827299228
284,0.03851759117561738,0.18614946790865045,0.20824867759751375,0.1821541149750621,0.19861055120456567
285,0.03830883268181624,0.1853003949613176,0.20794954977923305,0.18165541242549324,0.1977790239429476
286,0.03825693593472249,0.18519321587506105,0.2076910196417785,0.1816913796326797,0.19774835552008585
287,0.03818131704625177,0.18496337673239677,0.20723099119408414,0.18125812801276223,0.1975298489296287
288,0.03817913740406663,0.1849656037183345,0.20643942116536365,0.1808531371085321,0.19755006820141513
289,0.038502412558149575,0.18474803647946325,0.20583265974508955,0.18021829594740935,0.19718016191291374
290,0.03873675718695783,0.18432927289121984,0.20542702220099165,0.1796049787174937,0.1969341464760989
291,0.03882246934935354,0.1848205775368818,0.20507826668084342,0.1793090508596259,0.1966510092960141
292,0.038578997730567,0.18440523122036534,0.20473070505595944,0.1786473126652517,0.1958818265788352
293,0.03860948187011525,0.18410375363596743,0.2044791556068542,0.17786739352187897,0.19552408436290233
294,0.03898667716057258,0.18435253356868272,0.20438516242692015,0.17786367773219852,0.1956046882800842
295,0.039110888226804176,0.18427231175058573,0.20381837893498178,0.17774357728236972,0.19492727354681044
